id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37496557,L'8Boutique via Piella: 8-11,129034045,Federica,,Santo Stefano,44.49844,11.34455,Entire home/apt,181,1,2,2023-06-11,0.06,7,231,0,037006-CV-00159
37516605,"Paglia Tre, il tuo soggiorno nel centro di Bologna",134699300,Eleonora,,Santo Stefano,44.48794,11.34171,Entire home/apt,220,1,11,2024-03-24,0.18,2,166,2,
37579553,Sabrina's Home By Short Holidays,12182373,Luca,,Santo Stefano,44.50033,11.34921,Entire home/apt,175,1,50,2024-08-18,0.82,56,261,4,
37589076,I canali di Bologna,283980764,Gianluca,,Porto - Saragozza,44.50232,11.34371,Entire home/apt,,2,1,2022-07-03,0.04,1,0,0,037006-AT-01470
37646415,K1.3 Studio Apartment - Mazzini,284449905,Marco,,Santo Stefano,44.48162,11.37248,Entire home/apt,54,2,167,2024-09-12,2.73,1,58,28,
37647810,- CASA di SPAGNA - via Collegio di Spagna 2/2,284459019,Isabella,,Porto - Saragozza,44.48978,11.34003,Entire home/apt,170,1,72,2024-07-20,1.18,1,21,17,
37716945,BIO HOUSE - posto auto - aria condizionata,151889360,Eli,,San Donato - San Vitale,44.50206,11.37058,Entire home/apt,133,1,195,2024-08-27,3.18,2,49,92,IT037006C23NXBFZ9Y
37760984,Unione 8 Bologna Centre,285580025,Silvia,,Santo Stefano,44.49523,11.35359,Entire home/apt,130,1,177,2024-09-15,2.98,1,34,58,IT037006C2TD435HWO
37765123,La Corte matrimoniale con bagno privato,253698261,Barbara,,Navile,44.52755,11.36257,Private room,71,2,74,2024-06-25,1.22,3,6,20,IT037006C1HPTPKACK
37799745,A Room with a View Bologna,286057782,Luigicarlo,,Santo Stefano,44.49303,11.34949,Private room,109,1,251,2024-09-07,4.14,2,354,40,
37824786,Nettuno - Attico di Via D'Azeglio,285003216,Attico Di Via D'Azeglio,,Porto - Saragozza,44.48887,11.34011,Private room,250,1,3,2024-02-09,0.05,6,309,1,IT037006B4PALFKP9K
37825929,Can Feliz,1967798,Francesco,,Porto - Saragozza,44.49832,11.32744,Entire home/apt,139,2,88,2024-09-14,1.44,3,326,29,IT037006C24XCPNLIW
37844517,"Paglietta Quattro, ospitalità nel cuore di Bologna",134699300,Eleonora,,Porto - Saragozza,44.487,11.33955,Entire home/apt,194,2,7,2024-06-01,0.12,2,209,2,
37868774,Grazioso appartamento a 2 passi da Piazza Maggiore,286825318,Raffaele,,Porto - Saragozza,44.49866,11.33667,Entire home/apt,149,3,110,2024-08-17,1.79,1,139,18,037006-AT-02210
37887334,Magica Bologna - Full Comfort - Fino 6/8 Ospiti,85375212,Roberto,,Navile,44.53297,11.3474,Entire home/apt,167,2,4,2022-11-13,0.10,6,84,0,IT037006C2T7BOP7E4
37967293,Realkasa Mirasole Flat,228384114,Realkasa,,Santo Stefano,44.48773,11.34093,Entire home/apt,92,3,39,2024-07-10,0.64,94,81,13,037006-AT-01476
37968776,ViaVai Tourist House - Sant'Orsola Bologna,161267175,Daniele,,San Donato - San Vitale,44.49373,11.3588,Entire home/apt,206,2,218,2024-09-09,3.60,3,119,52,IT037006B4VAMD6NPE
38084184,"Casamia, a small chalet in the middle of the city",8813495,Marcella,,San Donato - San Vitale,44.49385,11.36606,Entire home/apt,76,1,96,2024-08-10,1.57,1,131,11,
38089739,La stanza blu,156872189,Lidia,,San Donato - San Vitale,44.50602,11.36842,Private room,131,1,24,2024-07-13,0.40,7,52,6,
38140155,Double room | private entrance | en-suite bathroom,289775682,Luca,,Porto - Saragozza,44.49855,11.33534,Private room,49,2,161,2024-07-25,2.87,2,134,33,IT037006C1GJAQLRY5
38144555,Sant'Orsola Malpighi Colorful & Wide Apartment,132464778,Welcome To Emilia Romagna & Marche!,,San Donato - San Vitale,44.49006,11.3711,Entire home/apt,124,1,23,2024-09-04,0.39,79,142,9,037006-CV-00198
38148030,Ermanno's rooftop,289843425,Lorenzo,,Porto - Saragozza,44.49848,11.32881,Entire home/apt,348,3,124,2024-09-01,2.06,1,114,24,037006-AT-01439
38148899,San Donato Bologna Fiere Apartment,132464778,Welcome To Emilia Romagna & Marche!,,San Donato - San Vitale,44.50719,11.35787,Entire home/apt,114,1,42,2024-08-31,1.13,79,255,17,037006-CV-00198
38152520,Elegant apartment in Bologna Downtown,130277877,Federico,,Porto - Saragozza,44.49552,11.33268,Entire home/apt,143,1,217,2024-09-14,3.57,1,183,61,
38153892,COLLEGIO DI SPAGNA,284665004,Roberto,,Porto - Saragozza,44.491001,11.339301,Entire home/apt,246,2,28,2024-05-06,0.46,1,252,1,
38187804,Indipendenza House Bologna,290179035,Aristide,,Porto - Saragozza,44.50203,11.34348,Entire home/apt,200,3,22,2024-09-03,0.36,1,2,5,037006-AT-03507
38205616,"Colonna Home Bologna, Under the Two Towers",290301702,Patrizio,,Santo Stefano,44.49435,11.34741,Entire home/apt,201,3,62,2024-09-07,1.01,1,326,39,037006-AT-01606
38259529,Giorgio's Central Station,13560170,Giorgio,,Porto - Saragozza,44.50333,11.34025,Entire home/apt,,2,13,2024-05-20,0.21,1,166,2,IT037006C2HERT9Q6I
38271772,"Mari house Two (4 pax,  mq.45 )",101008776,Mari,,Porto - Saragozza,44.50027,11.34076,Entire home/apt,157,2,207,2024-09-05,3.46,2,35,57,IT037006C2BFOYA63S
38302335,Appartamento bilocale nuovo nel cuore di Bologna,9788229,Leonardo,,Santo Stefano,44.48478,11.37046,Entire home/apt,120,2,0,,,1,159,0,
38303827,"PORTA LAME OPEN SPACE ""MATTI"" - Home 32 apartments",177099688,Home32 Snc,,Porto - Saragozza,44.50336,11.33114,Entire home/apt,101,3,52,2024-08-17,0.87,3,153,18,037006-CV-00364
38304480,"PORTA LAME OPEN SPACE ""GAIA"" - Home 32 Apartments",177099688,Home32 Snc,,Porto - Saragozza,44.50276,11.3324,Entire home/apt,88,3,84,2024-09-15,1.41,3,306,21,037006-CV-00364
38317759,HH HOLIDAY HOUSE APARTMENTS FIRA 16,291416786,Luigi,,San Donato - San Vitale,44.50717,11.35616,Entire home/apt,1000,2,6,2019-12-02,0.10,1,89,0,
38318048,Portici - Attico di Via D'Azeglio,285003216,Attico Di Via D'Azeglio,,Porto - Saragozza,44.48891,11.33995,Private room,60,1,1,2021-07-25,0.03,6,316,0,IT037006B4PALFKP9K
38318469,Suite Tetti Rossi - Attico di Via D'Azeglio,285003216,Attico Di Via D'Azeglio,,Porto - Saragozza,44.4889,11.33986,Private room,46,1,3,2024-09-05,0.05,6,316,1,IT037006B4PALFKP9K
38318964,San Luca - Attico di Via D'Azeglio,285003216,Attico Di Via D'Azeglio,,Porto - Saragozza,44.48886,11.34019,Private room,60,1,2,2022-07-20,0.03,6,291,0,IT037006B4PALFKP9K
38322465,Mono entrata indipendente e parcheggio-10 km fiera,172359185,Laura,,Savena,44.46137,11.36531,Entire home/apt,120,3,2,2022-04-24,0.03,1,88,0,
38325597,New Loft in the heart of Bologna 3,55670133,Anna E Carlo,,Santo Stefano,44.48965835571289,11.349834442138672,Entire home/apt,150,1,83,2024-04-05,1.37,2,245,9,
38344949,Un attico in pieno centro,36113339,Davide,,Porto - Saragozza,44.50085,11.33377,Entire home/apt,220,3,0,,,1,88,0,
38368262,Nonna Franca,292150024,Ilaria,,Porto - Saragozza,44.49947,11.31154,Entire home/apt,132,2,65,2024-07-29,1.09,1,99,11,
38373876,"Ca’ degli Orti , con piccolo giardino a Bologna",292208480,Carme,,Santo Stefano,44.476906,11.371689,Entire home/apt,129,2,102,2024-07-27,1.67,1,217,17,IT037006C2M2O6VLNS
38402364,Maison Danielle: l’oasi di tranquillità a Bologna,256483910,Maria,,Borgo Panigale - Reno,44.50517,11.30191,Entire home/apt,108,1,21,2024-05-16,0.72,1,61,5,
38427994,Botanika,292874130,Francesco,,Santo Stefano,44.5009757,11.3517221,Entire home/apt,220,2,36,2024-07-13,0.59,2,167,7,IT037006C2CIBZGAOR
38451575,Bologna House Tubertini Apartment,98122130,Raimondo E Elisabetta,,Santo Stefano,44.49522109999999,11.3461139,Entire home/apt,183,1,59,2024-08-31,0.98,9,96,22,IT037006B47FGGAXN8
38472604,Bohemian Suite spacious and central Loft,293330111,Saby Ed Eli,,Porto - Saragozza,44.49579,11.33726,Entire home/apt,204,2,7,2023-05-23,0.12,2,307,0,CIN IT037006C29H23UXWN   CIR 037006-AT-01509
38473857,Pratello Elegant & Classic Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.49563,11.33433,Entire home/apt,130,1,106,2024-09-08,1.75,79,325,32,037006-CV-00198
38481069,"Appartamento del Nettuno, in Centro Storico",293411370,Patrizio,,Porto - Saragozza,44.49443,11.34083,Entire home/apt,263,3,58,2024-09-05,0.95,51,310,28,037006-AT-01610
38485909,Ducati 38,32036110,Valentina,,Borgo Panigale - Reno,44.5162,11.26918,Entire home/apt,70,1,204,2024-09-08,3.36,1,335,46,IT037006C256YN9X2Q
38489763,"Rismondo Suite, a pochi passi da Piazza Maggiore",293503694,Patrizio,,Porto - Saragozza,44.49392,11.34112,Entire home/apt,149,3,11,2022-07-29,0.18,1,352,0,037006-AT-01609
38506137,Temporary House Colombina:in the hearth of Bologna,30584188,Marco,,Santo Stefano,44.49161,11.34256,Entire home/apt,208,2,7,2021-11-04,0.12,6,160,0,
38596973,Casa Bologna Centro Storico,47944498,David,,Porto - Saragozza,44.50348,11.33774,Entire home/apt,130,3,238,2024-09-08,3.91,1,227,46,
38601411,🏡Giardino di Annabella-giardino privato-postoauto,240803020,Annabella,,Porto - Saragozza,44.49303,11.31986,Entire home/apt,136,2,155,2024-08-24,2.56,1,80,35,037006-AT-01500
38611619,"Suite Aldrovandi, Romantic love nest",215185922,Sandra,,Santo Stefano,44.4924,11.35269,Entire home/apt,159,1,78,2024-07-15,1.29,18,10,8,037006-CV-00270
38628804,Appartamento Family in centro Piazza Aldrovandi,215185922,Sandra,,Santo Stefano,44.49384,11.35353,Entire home/apt,261,1,55,2024-09-13,1.16,18,116,15,037006-CV-00270
38641366,La stanza Rosa BB La Villa,156872189,Lidia,,San Donato - San Vitale,44.50558,11.36674,Private room,140,1,26,2024-08-01,0.43,7,46,2,
38662104,CASA CROCIALI,218255427,Cinzia,,San Donato - San Vitale,44.49097,11.37189,Entire home/apt,85,2,0,,,3,0,0,037006-AT-01425 U05845
38672256,"Appartamento Belle Arti, perfetto per Famiglie",295475693,Patrizio,,Santo Stefano,44.49839,11.35004,Entire home/apt,163,3,70,2024-09-11,1.15,1,312,25,037006-AT-01616
38690043,La Stanza Rossa BB vicino al centro di Bologna!,156872189,Lidia,,San Donato - San Vitale,44.50626,11.36861,Private room,140,1,15,2024-06-27,0.25,7,53,3,
38695151,Ghisello Luxury Guesthouse,172305834,Giada,,Porto - Saragozza,44.49312,11.30372,Entire home/apt,200,2,4,2024-02-25,0.14,1,325,1,
38722929,The nest under the roof - Il nido sotto il tetto,57225996,Francesco,,Porto - Saragozza,44.49904,11.32799,Entire home/apt,,2,61,2024-04-21,1.01,1,0,3,
38727296,Blu House : ampio e pregiato appartamento,118789561,Stefano,,Santo Stefano,44.50057,11.34832,Entire home/apt,284,2,180,2024-09-07,2.96,6,44,59,037006AT01533
38747209,La Tana di Giorgia,296312212,Marilina,,Savena,44.46854,11.37519,Entire home/apt,143,2,22,2024-03-24,0.36,1,88,2,
38772674,"Appartamento Broccaindosso, in centro storico",296518122,Patrizio,,Santo Stefano,44.49256,11.3551,Entire home/apt,,3,10,2024-08-20,0.19,2,0,5,037006-AT-01607
38778851,candy house -  free park/air conditioning,151889360,Eli,,San Donato - San Vitale,44.50206,11.37058,Entire home/apt,162,2,103,2024-09-02,1.71,2,54,8,IT037006C29O4LR762
38814410,Realkasa Azzarita Flat 2,228384114,Realkasa,,Porto - Saragozza,44.50151,11.33403,Entire home/apt,150,3,32,2024-07-01,0.53,94,101,4,037006-AT-01566
38823633,HEALTHY FLAT BOLOGNA Your bright flat in the city,85423862,Alessandro,,Santo Stefano,44.49468,11.35386,Entire home/apt,174,2,21,2024-02-25,0.37,1,102,4,5906167
38901385,Studio with Beautiful View close to Train Station,239491712,4 Star Bologna,,Santo Stefano,44.50211,11.35174,Entire home/apt,286,1,41,2024-07-06,0.80,20,323,1,
38922839,Realkasa Azzarita Flat 1,228384114,Realkasa,,Porto - Saragozza,44.50183,11.33191,Entire home/apt,149,3,20,2024-07-04,0.34,94,145,1,037006-AT-01565
38944100,A casa mia      Appena ristrutturato completamente,3925734,Irene,,Santo Stefano,44.47673,11.36658,Entire home/apt,80,2,20,2022-10-23,0.56,1,0,0,
39013873,Residenza il Glicine XL,164830656,Lorenzo,,Savena,44.4474,11.35795,Entire home/apt,260,1,52,2024-09-12,0.92,3,128,16,037006-AT-01504
39020481,CASA OTTAVIANO 2 camere 2 bagni privati,109798302,Sofia,,Borgo Panigale - Reno,44.52048,11.29693,Entire home/apt,95,1,112,2024-09-09,1.95,1,62,28,IT037006C21V7K5NOW
39024503,Wagon-Lit a Blue Room in the centre of Bologna,6097391,Cristian,,San Donato - San Vitale,44.49305,11.37254,Private room,109,1,1,2024-05-20,0.25,5,280,1,037006-AF-00349
39024601,Wagon-Lit a Green Room in the centre of Bologna,6097391,Cristian,,San Donato - San Vitale,44.49334,11.3737,Private room,109,1,2,2024-02-04,0.13,5,286,1,037006-AF-00349
39043234,S. CAMERA MATRIMONIALE CON BAGNO E BALCONE,32062320,Daniele,,Porto - Saragozza,44.49863,11.33562,Private room,140,1,2,2023-03-19,0.04,6,339,0,07102019-1106
39043266,SUITE MATRIMONIALE CON BAGNO E BALCONE,32062320,Daniele,,Porto - Saragozza,44.49851,11.33549,Private room,149,1,24,2023-09-13,0.46,6,339,0,07102019-1106
39093315,Santa Lucia luxury apartment Bologna,65508284,Silvia,,Santo Stefano,44.49059,11.34583,Entire home/apt,165,3,102,2024-09-06,2.04,1,113,35,IT037006C2RNZPDSXA
39095011,"Sui colli, appartamento con piscina e giardino",174381823,Ilaria E Gianluca,,Savena,44.45232,11.34879,Entire home/apt,127,3,36,2024-08-29,0.71,1,359,10,
39123460,Cozy Italy,300006507,Francesco,,San Donato - San Vitale,44.50718,11.36779,Entire home/apt,98,1,67,2023-07-23,1.11,1,82,0,
39153263,B&B Galleria Cavour camera DELUXE,21451064,Nataliya,,Santo Stefano,44.49117,11.34358,Private room,422,1,1,2022-09-28,0.04,3,80,0,IT037006B4LTM2U8T
39175612,Wagon-Lit una stanza Gialla nel centro di Bologna,6097391,Cristian,,San Donato - San Vitale,44.49287,11.37722,Private room,171,1,2,2023-04-23,0.12,5,317,0,037006-AF-00349
39192400,holabologna luxuryrooms - zona fiera (camera 3),300727730,Belinda,,San Donato - San Vitale,44.50917,11.35669,Private room,196,1,18,2023-05-01,0.30,4,65,0,
39222601,Matrimoniale con bagno in camera,32062320,Daniele,,Santo Stefano,44.48105,11.36319,Private room,114,1,1,2022-09-09,0.04,6,346,0,Non e registrato
39288620,Chez Charlotte. City&Fair. Private car park,180429510,Alberto,,Navile,44.51549,11.348,Entire home/apt,86,3,81,2024-07-28,1.37,5,127,22,IT037006C2ZMVFGWOF
39379278,Smartworking in the underground Archive,34645622,Mamy & I (Simonetta & Bruno),,Porto - Saragozza,44.49426,11.33462,Entire home/apt,,2,262,2024-07-16,4.41,2,0,15,
39382266,Falegnami Boutique Suites - Entire Palace!,49812442,Rambaldo,,Porto - Saragozza,44.49901,11.34271,Entire home/apt,,1,12,2023-06-30,0.37,31,19,0,037006-CV-00245
39405308,holabologna luxury rooms - zona fiera (camera 2),300727730,Belinda,,Navile,44.50969,11.35601,Private room,196,1,14,2024-06-23,0.24,4,68,2,
39419982,Santo Stefano Apts - 12 Apartments in Condominium,49812442,Rambaldo,,Santo Stefano,44.48741,11.35305,Entire home/apt,,1,3,2023-06-15,0.12,31,347,0,037006-CV-00244
39437088,Italianway - Polese 36 B,277360665,Italianway,,Porto - Saragozza,44.50084,11.33993,Entire home/apt,158,1,10,2021-08-30,0.17,15,123,0,037006-CV-00250
39492188,Oasi di relax sotto i Portici con climatizzazione,17600871,Silvia,,Santo Stefano,44.48852,11.35267,Entire home/apt,100,3,1,2022-09-15,0.04,1,44,0,
39524373,Grazioso Appartamento a pochi minuti dal centro,288754610,Sara,,San Donato - San Vitale,44.50027847290039,11.370744705200195,Entire home/apt,69,1,1,2024-09-08,1,1,245,1,
39543498,Studio with balcony near Giardini Margherita,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.48057,11.37016,Entire home/apt,96,1,40,2024-08-22,0.67,79,321,14,037006-CV-00198
39544244,Italianway - Altabella 19,277360665,Italianway,,Santo Stefano,44.49511,11.34504,Entire home/apt,153,1,35,2023-05-19,0.60,15,82,0,037006-CV-00250
39549656,A tre passi dal centro a due dalla stazione,256595032,Pietro,,Porto - Saragozza,44.5011,11.34139,Entire home/apt,55,1,72,2024-09-05,2.28,1,103,26,
39558293,Santo Stefano Apartments - Entire Stairs A,49812442,Rambaldo,,Santo Stefano,44.48686,11.35258,Entire home/apt,,1,16,2024-07-09,0.27,31,69,3,037006-CV-00244
39684648,Borgonuovo16 - apt. A,305007051,Daniela,,Santo Stefano,44.49107,11.35003,Entire home/apt,100,2,44,2024-06-17,0.75,2,2,4,IT037006C2HV4SEI4Z
39711225,Il Portico in the center of Bologna,67022446,Daria,,Porto - Saragozza,44.49932,11.34147,Entire home/apt,108,2,131,2024-09-14,2.68,3,282,48,IT037006B4FJA9P6PC
39717425,Bologna Piazza Maggiore Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.49411,11.34482,Entire home/apt,157,1,98,2024-09-05,1.74,79,32,12,037006-CV-00198
39720074,HouSmart Bondi 61,300934729,Arianna,,San Donato - San Vitale,44.49326,11.37074,Entire home/apt,138,1,14,2024-01-23,0.45,32,95,2,
39720502,HouSmart Castiglione 76,300934729,Arianna,,Santo Stefano,44.48597,11.34879,Entire home/apt,129,1,17,2024-07-18,0.46,32,96,2,
39743040,La Torretta for your relax in Bologna,67022446,Daria,,Porto - Saragozza,44.50103,11.31328,Entire home/apt,178,2,142,2024-09-14,2.86,3,302,33,IT037006B442DOWHAF
39743527,"Residence Sant'Orsola, Pizzardi Suite Deluxe",33654532,Alpe,,San Donato - San Vitale,44.48978,11.36605,Entire home/apt,192,1,18,2023-12-14,0.37,7,362,3,
39769056,Casa per vacanze Genio,196793007,Stefano,,Porto - Saragozza,44.48277,11.31442,Entire home/apt,119,2,59,2024-08-03,1.14,1,84,11,P.G. 481601  del 30/10/2019
39773202,HouSmart Palestro 5,300934729,Arianna,,Porto - Saragozza,44.48862,11.3369,Entire home/apt,184,1,4,2022-11-28,0.11,32,0,0,
39791499,Stanza matrimoniale in appartamento condiviso,252304851,Gianbattista,,Porto - Saragozza,44.50127,11.33362,Private room,35,4,2,2020-10-01,0.04,3,15,0,
39794878,"Piella 18, appartamento nel cuore di Bologna",305948097,Ilaria,,Santo Stefano,44.4986686706543,11.34519100189209,Entire home/apt,216,1,62,2024-08-29,1.10,1,67,24,IT037006C2MJNU2H2M
39798848,Wagon-lit una stanza Arancione in centro a Bologna,6097391,Cristian,,San Donato - San Vitale,44.49176,11.37493,Private room,127,1,7,2023-06-11,0.24,5,301,0,
39829593,holabologna luxuryrooms - zona fiera (camera 1e4),300727730,Belinda,,Navile,44.50969,11.35601,Private room,196,1,33,2024-04-02,0.56,4,62,2,
39830402,Graziosa baita in città,220927404,Francesco,,Santo Stefano,44.49304,11.34322,Entire home/apt,241,2,35,2024-05-20,0.85,1,194,7,
39851564,HouSmart Arienti 38a,300934729,Arianna,,Santo Stefano,44.48757,11.34685,Entire home/apt,138,1,66,2024-08-29,1.95,32,6,24,
39855640,Accademia al Colle - Casa dei Lillà,175455584,Accademia,,Santo Stefano,44.47147,11.35288,Entire home/apt,281,2,0,,,5,79,0,
39861998,Accademia al Colle - Casa delle Viole,175455584,Accademia,,Santo Stefano,44.4733,11.35248,Entire home/apt,281,2,1,2021-09-19,0.03,5,77,0,
39877780,Cozy Suite,7802745,Michele,,Santo Stefano,44.48606,11.35661,Entire home/apt,180,2,30,2024-04-30,0.78,10,64,5,037006-BB-00874
39911116,"Residence Sant'Orsola, Pizzardi Suite Family",33654532,Alpe,,San Donato - San Vitale,44.49055,11.36746,Entire home/apt,212,1,27,2024-08-13,0.54,7,353,4,
39914115,HouSmart Ognibene 2,300934729,Arianna,,Porto - Saragozza,44.4878,11.29661,Entire home/apt,175,1,31,2024-08-14,0.61,32,92,10,
39918367,StayPolleg!,27990163,Eva Gloria Josette,,Porto - Saragozza,44.50493,11.34058,Private room,420,1,2,2020-01-01,0.03,2,15,0,
39934374,"UGO BASSI APARTMENTS - Appartamento ""Mercanzia""",137475943,Crea,,Porto - Saragozza,44.49571,11.33845,Entire home/apt,218,1,14,2022-11-06,0.34,13,295,0,037006-CV-00172
39934543,BED IN MIXED DORMITORY,111415277,Il Castello,,Porto - Saragozza,44.49717,11.3422,Shared room,50,1,29,2024-08-28,0.49,2,160,8,
39934798,"UGO BASSI APARTMENTS - Appartamento ""Re Enzo""",137475943,Crea,,Porto - Saragozza,44.49571,11.33845,Entire home/apt,231,1,26,2024-04-19,0.65,13,295,2,037006-CV-00172
39942464,Di Vincenzo 4,307892499,Caterina,,Navile,44.50728,11.34492,Entire home/apt,229,3,31,2024-09-03,1.05,1,109,16,037006-AT-01601
39971188,Stay Pollege!,27990163,Eva Gloria Josette,,Porto - Saragozza,44.50348,11.34097,Private room,350,1,36,2022-05-16,0.61,2,15,0,
39981612,Sofihome Garden,308232435,Francesco,,Santo Stefano,44.49122,11.35629,Entire home/apt,165,2,22,2024-04-28,0.38,3,88,2,
39983156,Sofihome Family,308232435,Francesco,,Santo Stefano,44.49328,11.35593,Entire home/apt,165,2,48,2024-05-25,0.82,3,92,3,
39983288,Sofihome,308232435,Francesco,,Santo Stefano,44.49318,11.35629,Entire home/apt,137,2,51,2024-05-18,1.39,3,87,3,
39997536,"Residence Sant'Orsola, Pizzardi Suite Superior",33654532,Alpe,,San Donato - San Vitale,44.48999,11.36777,Entire home/apt,192,1,13,2023-10-15,0.30,7,363,1,
40020619,New Casatori - Your Nest in Bologna,17894651,Raffaella,,Porto - Saragozza,44.49805,11.33664,Entire home/apt,100,7,80,2024-08-24,1.39,1,198,16,CODICE CIR     037006-AT-01581
40021730,Cinema Lovers' Flat / L'appartamento dei cinefili,9514091,Kamil,,San Donato - San Vitale,44.4972,11.37504,Private room,90,7,8,2023-11-18,0.14,3,243,1,
40100111,Gioari Home,309451877,Daria,,Santo Stefano,44.48842,11.34046,Entire home/apt,133,2,94,2024-09-15,1.62,1,69,26,037006-AT-01594
40157180,Casa Fiore,87231963,Enza,,Navile,44.54307,11.31917,Entire home/apt,89,1,14,2024-04-20,0.50,1,176,3,
40165817,Corte Paradiso | Ground Floor,196563400,Stefania,,Porto - Saragozza,44.496605,11.33334,Entire home/apt,173,2,120,2024-09-16,2.10,3,229,42,CIR 037006-CV-00109
40174173,Corte Paradiso | 1th Floor,196563400,Stefania,,Porto - Saragozza,44.496605,11.33334,Entire home/apt,124,2,140,2024-09-16,2.47,3,215,39,CIR 037006-CV-00109
40200983,Tessitori 5B - Elegant central apartment,310412367,Carla,,Porto - Saragozza,44.48897,11.33521,Entire home/apt,270,2,23,2023-10-10,0.94,3,154,5,IT037006C2ZTS7KP8A
40339530,Camera matrimoniale indipendente con bagno privato,6860950,Francesca,,Porto - Saragozza,44.49713,11.3136,Private room,84,2,32,2024-06-02,0.88,1,9,10,IT037006C1POGCQ8CT
40341510,The Long Tower_150 meters from the Two Towers,311753432,Maria Rosaria,,Santo Stefano,44.494244,11.348414,Entire home/apt,176,2,53,2024-07-22,0.92,1,189,16,037006-AT-01664
40342792,Tidy apartment near Bologna city centre,310943701,Ludovico,,Santo Stefano,44.48565,11.33874,Entire home/apt,79,2,103,2024-09-15,1.79,1,33,25,IT037006C2R96KPXKC
40351513,Magica Bologna - Full Comfort - Wi-Fi - Garage,85375212,Roberto,,Navile,44.53372,11.34768,Entire home/apt,167,2,3,2023-02-22,0.10,6,84,0,IT037006C2T7BOP7E4
40364435,Your Holiday at Cinema Lovers' Flat!,9514091,Kamil,,San Donato - San Vitale,44.49831,11.37454,Entire home/apt,,7,8,2023-10-01,0.19,3,0,1,
40368724,Queen size,13744967,Gloria,,Santo Stefano,44.48481,11.35828,Private room,71,2,63,2024-09-06,2.14,2,341,38,
40411357,Beauty Case central and quiet apartment,293330111,Saby Ed Eli,,Porto - Saragozza,44.49544,11.33514,Entire home/apt,234,2,13,2023-06-18,0.22,2,293,0,CIN IT037006C22LUT44E6       CIR 037006-AT-01628
40444203,A few minutes from Fiera Bologna Apartment x3,132464778,Welcome To Emilia Romagna & Marche!,,San Donato - San Vitale,44.50481,11.36472,Entire home/apt,113,1,43,2024-09-04,0.86,79,280,17,037006-CV-00198
40460660,Comodo e indipendente bilocale centro città,215185922,Sandra,,Porto - Saragozza,44.50066,11.33489,Entire home/apt,119,1,17,2024-08-15,0.30,18,77,2,037006-CV-00280
40461594,Bolognina Green,4673554,Federica,,Navile,44.52138,11.34065,Entire home/apt,114,1,3,2020-03-04,0.05,1,157,0,
40464499,"Mercanzia apartment,  Palazzo Storico in Centro",153945634,Patrizio,,Santo Stefano,44.49303,11.3481,Entire home/apt,,3,24,2024-08-12,0.41,2,0,4,037006-AT-03509
40501245,Large room with private bathroom: Tra le Torri,313550107,Matteo,,San Donato - San Vitale,44.50787,11.3557,Private room,77,1,100,2024-09-12,1.72,1,29,71,IT037006C17GDEHY57
40524705,Architect's Pad in Bologna,313753496,Anna,,Santo Stefano,44.49358,11.34957,Entire home/apt,140,5,28,2024-02-05,0.77,1,313,6,
40574965,Modern Aparthotel near Bologna Centrale - room 5,1749295,Kristina,,Navile,44.50545,11.34994,Private room,,1,3,2024-02-18,0.05,6,365,1,
40627568,Realkasa Fair Flat,228384114,Realkasa,,San Donato - San Vitale,44.50471,11.35837,Entire home/apt,141,3,42,2024-07-31,1.24,94,139,9,037006-AT-01694
40669986,Charming Loft with a view on the Seven Churches,159823271,Lorenzo,,Santo Stefano,44.4924646,11.3487378,Entire home/apt,191,2,213,2024-09-15,3.72,1,225,55,IT037006C2Q2ZTGP2I
40671751,Mini attico in centro a Bologna,133281864,Greta,,Santo Stefano,44.50157,11.35075,Entire home/apt,120,2,37,2024-08-21,1.98,1,280,17,
40714031,Tessitori 5G - Elegant central apartment,310412367,Carla,,Porto - Saragozza,44.48917,11.33698,Entire home/apt,343,2,2,2024-03-25,0.03,3,63,1,IT037006C23MK3R8AS
40740587,Camera Bianca,136592569,Yodit,,Santo Stefano,44.4896,11.35248,Private room,99,1,0,,,5,174,0,
40741323,Camera Orange,136592569,Yodit,,Santo Stefano,44.48841,11.35218,Private room,100,1,0,,,5,256,0,
40741579,Camera Rosso,136592569,Yodit,,Santo Stefano,44.48754,11.352,Private room,96,1,0,,,5,284,0,
40741802,Camera Blue,136592569,Yodit,,Santo Stefano,44.48848,11.35414,Private room,100,1,4,2022-10-14,0.14,5,266,0,
40754060,Vicolo Ghirlanda suite city center(2),310114146,Giuseppe,,Porto - Saragozza,44.49577,11.34083,Entire home/apt,156,3,99,2024-09-13,1.71,1,148,28,037006-AT-01656
40780375,Bologna Bed Station Room 40 metri dalla Stazione,44259815,Pasquale,,Porto - Saragozza,44.5045,11.34231,Private room,75,1,31,2024-08-24,1.18,4,5,20,037006-AF-00219
40791257,Casa Carlotti,317025530,Maddalena,,Navile,44.51094,11.34811,Entire home/apt,94,2,39,2024-01-05,0.68,1,246,3,
